Date,Open,High,Low,Close,Volume,Adjusted
2021/4/5,226.529998779297,226.570007324219,222.520004272461,225.300003051758,14962100,217.582717895508
2021/4/6,226.029998779297,232,225.740005493164,230.570007324219,18100400,222.672210693359
2021/4/7,226.110000610352,228.190002441406,224.800003051758,225.419998168945,18034900,217.698608398438
2021/4/8,228.5,229.419998168945,226.619995117188,228.240005493164,12211300,220.422027587891
2021/4/9,224.850006103516,225.070007324219,221.320007324219,223.309997558594,19763000,215.660873413086
2021/4/12,237.889999389648,244.910003662109,236.649993896484,244.009994506836,57500300,235.651824951172
2021/4/13,243.660003662109,245.690002441406,239.690002441406,241.889999389648,20793000,233.604446411133
2021/4/14,244.369995117188,245.089996337891,238.649993896484,239.229995727539,12405200,231.035552978516
2021/4/15,240,240.949996948242,238.126998901367,239.089996337891,11288900,230.900360107422
2021/4/16,241.889999389648,241.889999389648,237.820007324219,238.690002441406,14418800,230.514053344727
2021/4/19,237.440002441406,238.419998168945,232.809997558594,234.779998779297,11216000,226.737991333008
2021/4/20,232.869995117188,234.630004882812,228.429992675781,229.880004882812,12093900,222.005844116211
2021/4/21,229.330001831055,229.490005493164,226.070007324219,229.440002441406,14315900,221.580902099609
2021/4/22,228.764999389648,234,227.820007324219,229.350006103516,11986200,221.494003295898
2021/4/23,230.649993896484,233,230.509994506836,232.080001831055,8967000,224.130477905273
2021/4/26,231.5,233.490005493164,230.820007324219,232.699996948242,7792900,224.729248046875
2021/4/27,233.440002441406,236.929992675781,232.080001831055,235.919998168945,11646300,227.838928222656
2021/4/28,237.570007324219,239.220001220703,236.330001831055,236.720001220703,9187700,228.611541748047
2021/4/29,237.789993286133,238.050003051758,232.600006103516,234.179992675781,9552800,226.158538818359
2021/4/30,231.770004272461,233.850006103516,230.509994506836,230.949996948242,9326400,223.039184570312
2021/5/3,231.270004272461,236.169998168945,230.404998779297,230.710006713867,13620900,222.807403564453
2021/5/4,230.25,231.479995727539,225.449996948242,227.899993896484,13260500,220.093643188477
2021/5/5,228,229.300003051758,226.729995727539,226.779998779297,10013800,219.012023925781
2021/5/6,227.110000610352,228.440002441406,222.880004882812,226.419998168945,12247700,218.664352416992
2021/5/7,227.899993896484,228.789993286133,225.050003051758,225.309997558594,10550000,217.592376708984
2021/5/10,222.869995117188,222.869995117188,218.559997558594,219.529998779297,17266700,212.010345458984
2021/5/11,213.710006713867,221.389999389648,213,221.380004882812,13887700,213.796997070312
2021/5/12,224.740005493164,225.289993286133,219,219.899993896484,20366900,212.36767578125
2021/5/13,213.149993896484,215.5,204.389999389648,206.080001831055,51693900,199.021057128906
2021/5/14,209.92399597168,210.940002441406,206.020004272461,209.509994506836,31626800,202.333557128906
2021/5/17,210.615005493164,213.149993896484,209.440002441406,211.050003051758,20529800,203.820831298828
2021/5/18,212.5,215.169998168945,211.419998168945,213.720001220703,19519400,206.399368286133
2021/5/19,211.100006103516,212.910003662109,210.119995117188,212.539993286133,17030400,205.2597656
2021/5/20,212.994995117188,217.630004882812,212.630004882812,216.990005493164,19123400,209.557357788086
2021/5/21,215.229995727539,215.889999389648,209.869995117188,211.059997558594,22825500,203.830474853516
2021/5/24,210.029998779297,212.009994506836,208.699996948242,210.440002441406,15884200,203.231719970703
2021/5/25,212.830001831055,214.050003051758,211.009994506836,211.130004882812,14116100,203.898086547852
2021/5/26,212.300003051758,213.75,211.539993286133,211.779998779297,9405800,204.525817871094
2021/5/27,214.169998168945,215.460006713867,212.529998779297,212.740005493164,18680200,205.452941894531
2021/5/28,212.759994506836,214.529998779297,212.059997558594,213.960006713867,10401500,206.631149291992
2021/6/1,223.020004272461,223.130004882812,218.240005493164,219.479995727539,23052800,211.962066650391
2021/6/2,219.429992675781,219.940002441406,217.460006713867,219.589996337891,13126400,212.068298339844
2021/6/3,218,218.699996948242,216.304992675781,217.039993286133,12448100,209.605651855469
2021/6/4,218.279998779297,219.080001831055,217.139999389648,219.020004272461,8999100,211.517822265625
2021/6/7,218,218.399993896484,215.690002441406,216.899993896484,9928600,209.470428466797
2021/6/8,217.289993286133,218.229995727539,214.740005493164,215.820007324219,9443000,208.427444458008
2021/6/9,215.210006713867,216.570007324219,213.309997558594,213.320007324219,10233600,206.013076782227
2021/6/10,213.5,214.800003051758,212.210006713867,213.070007324219,10735900,205.771636962891
2021/6/11,213.449996948242,213.460006713867,211,211.639999389648,12276600,204.390609741211
2021/6/14,212.25,215.164993286133,212.244003295898,213.940002441406,10773100,206.611831665039
2021/6/15,214.169998168945,214.490005493164,209.639999389648,210.059997558594,12167000,202.864730834961
2021/6/16,209.75,211.619995117188,208.225997924805,209.320007324219,10917800,202.150100708008
2021/6/17,209.899993896484,212.490005493164,209.770004272461,211.600006103516,11233700,204.351989746094
2021/6/18,212.009994506836,213.839996337891,210.589996337891,212.300003051758,13724600,205.028015136719
2021/6/21,210.550003051758,211.779998779297,208.990005493164,211.059997558594,9273800,203.830474853516
2021/6/22,210.419998168945,211.660003662109,209.860000610352,211.320007324219,11092100,204.081588745117
2021/6/23,214.190002441406,216.330001831055,213.130004882812,214.860000610352,13785800,207.50032043457
2021/6/24,216.990005493164,219.580001831055,215.559997558594,218.380004882812,13488200,210.899749755859
2021/6/25,221.710006713867,230.25,221.100006103516,228.5,27383900,220.673110961914
2021/6/28,229.5,230.889999389648,226.720001220703,228.589996337891,13564900,220.760009765625
2021/6/29,226.699996948242,229.639999389648,225.602005004883,229.440002441406,10273800,221.580902099609
2021/6/30,226.990005493164,227.979995727539,225.679992675781,226.779998779297,9348600,219.012023925781
2021/7/1,228.070007324219,228.850006103516,221.550003051758,221.869995117188,13316400,214.270202636719
2021/7/2,219.160003662109,219.5,216.460006713867,217.75,12989200,210.291320800781
2021/7/6,215.320007324219,215.399993896484,209.373001098633,211.600006103516,23719900,204.351989746094
2021/7/7,211.610000610352,212.050003051758,207.820007324219,208,18340400,200.875289916992
2021/7/8,201.710006713867,202.279998779297,198.259994506836,199.850006103516,33992500,193.004470825195
2021/7/9,202.050003051758,207.268005371094,201.5,205.940002441406,16911300,198.885864257812
2021/7/12,203.899993896484,206.455001831055,203.020004272461,205.479995727539,11259500,198.441619873047
2021/7/13,209.229995727539,212.809997558594,208.190002441406,209.509994506836,17375900,202.333557128906
2021/7/14,215.5,216.350006103516,211.029998779297,211.5,19484200,204.255416870117
2021/7/15,215.110000610352,216.600006103516,213.160995483398,214.759994506836,14283600,207.403747558594
2021/7/16,214.850006103516,215.199996948242,211.460006713867,212.100006103516,11150200,204.834869384766
2021/7/19,206.100006103516,209.080001831055,203.240005493164,208.910003662109,15865800,201.754135131836
2021/7/20,209,211.5,207.466995239258,210.589996337891,9986800,203.376586914062
2021/7/21,209.149993896484,211.850006103516,208.419998168945,211.080001831055,7650300,203.849807739258
2021/7/22,212.639999389648,216.389999389648,212.600006103516,214.039993286133,10563100,206.708404541016
2021/7/23,206.289993286133,206.889999389648,203.559997558594,206.529998779297,25539900,199.455642700195
2021/7/26,198.369995117188,198.574996948242,190.880004882812,191.759994506836,55736800,185.191558837891
2021/7/27,183.589996337891,186.899993896484,179.669998168945,186.070007324219,59265700,179.696487426758
2021/7/28,190.229995727539,198,189.759994506836,196.009994506836,34535200,189.295989990234
2021/7/29,201.044998168945,201.139999389648,194.910003662109,197.539993286133,23363200,190.773590087891
2021/7/30,190.580001831055,196.044998168945,190.490005493164,195.190002441406,17250600,188.504089355469
2021/8/2,196.270004272461,202.070007324219,196.25,200.089996337891,17889200,193.236236572266
2021/8/3,195.009994506836,197.440002441406,192,197.380004882812,20115900,190.619079589844
2021/8/4,197.490005493164,203.274993896484,196.910003662109,200.710006713867,22327300,193.835006713867
2021/8/5,199.270004272461,200.289993286133,197.639999389648,199.279998779297,9881400,192.453979492188
2021/8/6,199.25,199.320007324219,195.679992675781,196.389999389648,11967700,189.662979125977
2021/8/9,194.580001831055,195.5,192.820007324219,195.25,14657200,188.562026977539
2021/8/10,197.270004272461,198.449996948242,195.072998046875,195.729995727539,9983700,189.025573730469
2021/8/11,196.600006103516,196.919998168945,194.729995727539,194.860000610352,8985100,188.185394287109
2021/8/12,191.169998168945,192.979995727539,189.684997558594,191.660003662109,12873400,185.095001220703
2021/8/13,188.610000610352,189.259994506836,186.710006713867,188.619995117188,15377000,182.159118652344
2021/8/16,185,186.259994506836,181.509994506836,182.710006713867,21020700,176.451568603516
2021/8/17,175.919998168945,177.889999389648,173.149993896484,173.729995727539,40558000,167.779159545898
2021/8/18,174.100006103516,175.360000610352,172.110000610352,172.350006103516,34339800,166.446426391602
2021/8/19,166.699996948242,167.264007568359,159.509994506836,160.550003051758,66663000,155.050628662109
2021/8/20,164.119995117188,166.929992675781,155.5,157.960006713867,75948900,152.549331665039
2021/8/23,159.279998779297,161.470001220703,152.800003051758,161.059997558594,88699200,155.543151855469
2021/8/24,169.039993286133,174.151992797852,168.158004760742,171.699996948242,62786400,165.81867980957
2021/8/25,168.699996948242,169.610000610352,166.080001831055,169.100006103516,26055400,163.307769775391
2021/8/26,167.460006713867,168.449996948242,164.820007324219,165.240005493164,18816500,159.579971313477
2021/8/27,159.990005493164,161.770004272461,158.550003051758,159.470001220703,31718100,154.007614135742
2021/8/30,160.169998168945,163.289993286133,158.229995727539,162.289993286133,23769400,156.731002807617
2021/8/31,167.699996948242,169,166.139999389648,166.990005493164,24629100,161.270034790039
2021/9/1,169.559997558594,174.789993286133,169.330001831055,173.279998779297,29550200,167.344573974609
2021/9/2,178.009994506836,178.179992675781,171.669998168945,172,29302400,166.108428955078
2021/9/3,169.524993896484,172.059997558594,168.880004882812,170.300003051758,16423500,164.466644287109
2021/9/7,174.149993896484,176.839996337891,173.369995117188,175.160003662109,24608500,169.160186767578
2021/9/8,174.25,174.369995117188,169.259994506836,170.710006713867,18993000,164.862609863281
2021/9/9,167.300003051758,169.039993286133,165.580001831055,167.320007324219,17295800,161.588729858398
2021/9/10,171.199996948242,171.639999389648,167.610000610352,168.100006103516,15064300,162.342010498047
2021/9/13,164.490005493164,166.861999511719,163.020004272461,165.410003662109,15458600,159.744155883789
2021/9/14,162.860000610352,163.069000244141,159.479995727539,160.149993896484,20925900,154.664321899414
2021/9/15,157.949996948242,158.029998779297,153.919998168945,157.860000610352,31796600,152.452758789062
2021/9/16,154.919998168945,157.639007568359,153.669998168945,156.259994506836,24358900,150.907562255859
2021/9/17,158.479995727539,160.380004882812,158.089996337891,160.050003051758,25489000,154.567749023438
2021/9/20,154.399993896484,155.139999389648,149.089996337891,151.490005493164,36177500,146.300964355469
2021/9/21,151.580001831055,152.580001831055,149.570999145508,150.179992675781,19494700,145.035827636719
2021/9/22,151.470001220703,154,151.020004272461,151.889999389648,19832000,146.687255859375
2021/9/23,152.580001831055,152.679992675781,149.610000610352,151.190002441406,24707500,146.011245727539
2021/9/24,147.710006713867,148,144.570007324219,145.080001831055,32067400,140.11051940918
2021/9/27,144.919998168945,150.990005493164,144.440002441406,150.179992675781,24287400,145.035827636719
2021/9/28,152.160003662109,153.729995727539,148.860000610352,152.389999389648,26299600,147.170120239258
2021/9/29,150.460006713867,152.100006103516,147.479995727539,147.580001831055,17361300,142.524887084961
2021/9/30,147.029998779297,149.580001831055,146.863998413086,148.050003051758,14291500,142.978790283203
2021/10/1,147.089996337891,148.449996948242,143.339996337891,144.199996948242,20211000,139.260665893555
2021/10/4,141.699996948242,141.899993896484,138.429992675781,139.630004882812,25218500,134.847213745117
2021/10/5,139.380004882812,143.830001831055,139.190002441406,143.139999389648,14032100,138.236968994141
2021/10/6,140.559997558594,144.891998291016,139.960006713867,144.100006103516,14875900,139.164093017578
2021/10/7,151.050003051758,158.289993286133,150.75,156,46035900,150.656463623047
2021/10/8,159.860000610352,162.779998779297,157.910003662109,161.520004272461,33499200,155.987396240234
2021/10/11,169.610000610352,169.800003051758,163.949996948242,163.949996948242,42193600,158.33415222168
2021/10/12,163.824996948242,165.729995727539,162.240005493164,163,24512700,157.416702270508
2021/10/13,164.380004882812,168.264999389648,163.600006103516,167.399993896484,18595000,161.665969848633
2021/10/14,168.259994506836,168.990005493164,164.460006713867,166.779998779297,17403700,161.06721496582
2021/10/15,166.990005493164,169.800003051758,165.434997558594,168,20762800,162.24543762207
2021/10/18,166.580001831055,169.25,166.580001831055,166.820007324219,18945900,161.105865478516
2021/10/19,170.600006103516,177.440002441406,170.449996948242,177,33538900,170.937149047852
2021/10/20,180.949996948242,182.089996337891,176.130004882812,177.179992675781,33714400,171.110977172852
2021/10/21,177,179.779998779297,176.710006713867,177.419998168945,16444000,171.342758178711
2021/10/22,179.080001831055,182.089996337891,175.809997558594,177.699996948242,20807300,171.613174438477
2021/10/25,177.860000610352,178.279998779297,173.830001831055,176.169998168945,13119700,170.135589599609
2021/10/26,174.479995727539,174.899993896484,167.479995727539,169.990005493164,17577000,164.167282104492
2021/10/27,167.529998779297,172.449996948242,167.339996337891,169.229995727539,11801800,163.433303833008
2021/10/28,168.490005493164,170.350006103516,166.770004272461,169.789993286133,12440100,163.97412109375
2021/10/29,167.070007324219,168.559997558594,162.720001220703,164.940002441406,17155400,159.290252685547
2021/11/1,165.839996337891,171.895004272461,165.800003051758,170.169998168945,17609500,164.341094970703
2021/11/2,167.100006103516,167.100006103516,162.759994506836,162.899993896484,19072900,157.320114135742
2021/11/3,165.360000610352,166.649993896484,163.110000610352,166.240005493164,13569700,160.54573059082
2021/11/4,169.279998779297,169.940002441406,164.5,164.789993286133,16669200,159.145370483398
2021/11/5,164.794998168945,164.794998168945,158.300003051758,158.729995727539,22098200,153.292953491211
2021/11/8,161.764999389648,162.160003662109,159.479995727539,162.160003662109,16223100,156.6054688
2021/11/9,162.160003662109,164.479995727539,159.539993286133,160.190002441406,14010100,154.70295715332
2021/11/10,163.679992675781,166.479995727539,161.820007324219,163.970001220703,17216800,158.353469848633
2021/11/11,166.559997558594,169.630004882812,166.559997558594,167.850006103516,16747500,162.100570678711
2021/11/12,165.17399597168,167.800003051758,163.399993896484,166.809997558594,13741800,161.09619140625
2021/11/15,167.220001220703,168.460006713867,165.669998168945,166.539993286133,9655700,160.835433959961
2021/11/16,168.600006103516,169.940002441406,166.669998168945,168.429992675781,11887500,162.660690307617
2021/11/17,168.020004272461,168.300003051758,161.134994506836,161.580001831055,18829500,156.045349121094
2021/11/18,146.910003662109,148.5,141.889999389648,143.600006103516,61571500,138.681228637695
2021/11/19,143.039993286133,145.059997558594,140,140.339996337891,28575700,135.532867431641
2021/11/22,139.899993896484,140.699996948242,135.210006713867,136.619995117188,26390400,131.940292358398
2021/11/23,136.031997680664,136.850006103516,133.309997558594,133.660003662109,24102900,129.081695556641
2021/11/24,133.100006103516,136.759994506836,131.220001220703,136.520004272461,20010400,131.843734741211
2021/11/26,132.929992675781,133.979995727539,131.220001220703,133.350006103516,14814900,128.782318115234
2021/11/29,134.25,134.550003051758,130.550003051758,131.610000610352,18648900,127.101905822754
2021/11/30,129.901000976562,131.320007324219,126.129997253418,127.529998779297,32625400,123.161666870117
2021/12/1,128.369995117188,129.154998779297,121.900001525879,122.48999786377,29203800,118.294303894043
2021/12/2,123.019996643066,125,119.339996337891,122,34478600,117.821090698242
2021/12/3,118,118.190002441406,108.699996948242,111.959999084473,70266500,108.124992370605
2021/12/6,113.639999389648,123.819999694824,113.430000305176,123.599998474121,43111400,119.366279602051
2021/12/7,129.300003051758,129.449996948242,123.459999084473,125.540000915527,38542800,121.23983001709
2021/12/8,123.209999084473,126.970001220703,121.319999694824,125.080001831055,22275000,120.795593261719
2021/12/9,124.629997253418,127.76000213623,123.21199798584,123.910003662109,23499300,119.665672302246
2021/12/10,123.220001220703,125.209999084473,122.779998779297,125.059997558594,15008300,120.776268005371
2021/12/13,123,123.25,119.75,122.23999786377,15820500,118.052864074707
2021/12/14,120.930000305176,127.650001525879,120.300003051758,126.580001831055,17691500,122.244209289551
2021/12/15,122.629997253418,123.589996337891,117.769996643066,122.470001220703,24893500,118.27498626709
2021/12/16,122.319999694824,125.690002441406,118.900001525879,120.25,22533400,116.13102722168
2021/12/17,119.48999786377,122.870002746582,117.809997558594,122.099998474121,19781100,117.917663574219
2021/12/20,118.5,118.830001831055,113.694999694824,115,23970500,111.06086730957
2021/12/21,116.849998474121,122.980003356934,116.599998474121,122.980003356934,18036300,118.767524719238
2021/12/22,117.089996337891,118.660003662109,115.150001525879,117.809997558594,24502000,113.774604797363
2021/12/23,116.800003051758,119.589996337891,115.389999389648,118.660003662109,17563300,114.595497131348
2021/12/27,117.800003051758,121.800003051758,116.101997375488,116.589996337891,17864400,112.596389770508
2021/12/28,116.26000213623,116.419998168945,114.470001220703,114.800003051758,17052100,110.867713928223
2021/12/29,113.800003051758,114.199996948242,110.379997253418,112.089996337891,21100500,108.250534057617
2021/12/30,112.629997253418,124.300003051758,112.300003051758,122.98999786377,45437100,118.77717590332
2021/12/31,121.230003356934,122.910003662109,118.589996337891,118.790000915527,24287000,114.721038818359
2022/1/3,119.379997253418,121.949996948242,115.819999694824,120.379997253418,16775300,116.256576538086
2022/1/4,119.529998779297,120.870002746582,115.769996643066,119.559997558594,20824000,115.464668273926
2022/1/5,118,126.620002746582,117.699996948242,121.160003662109,36651100,117.009864807129
2022/1/6,124.26000213623,128.399993896484,123.464996337891,126.629997253418,32045800,122.292495727539
2022/1/7,130.240005493164,133.880004882812,128.179992675781,129.809997558594,38113000,125.363563537598
2022/1/10,131.990005493164,132.600006103516,126.230003356934,128.300003051758,23372200,123.905288696289
2022/1/11,129.210006713867,134.229995727539,127.470001220703,132.190002441406,23616400,127.662048339844
2022/1/12,136.020004272461,138.699996948242,135.585006713867,137.410003662109,25961100,132.703247070312
2022/1/13,135.199996948242,135.919998168945,131.300003051758,131.369995117188,19887700,126.870132446289
2022/1/14,132.809997558594,134.360000610352,129.350006103516,131.570007324219,18614900,127.063285827637
2022/1/18,126.269996643066,132.130004882812,124.819999694824,128.600006103516,26122200,124.195022583008
2022/1/19,128.100006103516,130.860000610352,127.129997253418,127.73999786377,14665200,123.364471435547
2022/1/20,135.770004272461,136.75,130.679992675781,131.029998779297,28966400,126.541786193848
2022/1/21,128.229995727539,128.960006713867,122.521003723145,123.230003356934,26341400,119.00895690918
2022/1/24,119.319999694824,120.779998779297,115.319999694824,120.370002746582,28509300,116.246917724609
2022/1/25,119.910003662109,122.459999084473,118.040000915527,119.139999389648,22224100,115.059051513672
2022/1/26,120.930000305176,120.930000305176,112.96199798584,113.370002746582,27513200,109.486701965332
2022/1/27,113.110000610352,114.540000915527,110.269996643066,111.790000915527,21472700,107.960815429688
2022/1/28,113.25,115.319999694824,110.059997558594,115.230003356934,18892400,111.282989501953
2022/1/31,118.169998168945,125.870002746582,117.5,125.790000915527,20346500,121.481269836426
2022/2/1,124.809997558594,128,122.970001220703,127.220001220703,15036100,122.862289428711
2022/2/2,127.629997253418,127.629997253418,121.169998168945,122.879997253418,14050100,118.670944213867
2022/2/3,121.550003051758,125.269996643066,120.730003356934,123.470001220703,16651500,119.240737915039
2022/2/4,121.269996643066,123.940002441406,119.660003662109,122.220001220703,13538200,118.033554077148
2022/2/7,116.099998474121,116.550003051758,113.599998474121,114.819999694824,28589200,110.887031555176
2022/2/8,118.160003662109,122.23999786377,116.800003051758,121.900001525879,22340500,117.724510192871
2022/2/9,123.089996337891,126.800003051758,121.940002441406,126.5,18253600,122.166946411133
2022/2/10,124.110000610352,128.339996337891,123.400001525879,123.980003356934,16116600,119.733268737793
2022/2/11,125.334999084473,126.720001220703,121.940002441406,122.25,13889900,118.062522888184
2022/2/14,120.559997558594,122.384002685547,119.370002746582,121.919998168945,13154900,117.743827819824
2022/2/15,123.769996643066,126.805000305176,123.377998352051,126.23999786377,14634700,121.915855407715
2022/2/16,125.610000610352,127.580001831055,124.51000213623,125.559997558594,17993300,121.259140014648
2022/2/17,125,129.399993896484,124.055999755859,124.430000305176,15906000,120.167854309082
2022/2/18,120.879997253418,120.879997253418,117.199996948242,118.98999786377,21201400,114.914192199707
2022/2/22,114,114.849998474121,112.059997558594,112.930000305176,21755100,109.06175994873
2022/2/23,115.099998474121,115.400001525879,109.599998474121,109.720001220703,24489200,105.961715698242
2022/2/24,100.073997497559,108.949996948242,100.019996643066,108.930000305176,35294700,105.198783874512
2022/2/25,107.889999389648,108.550003051758,104,107.940002441406,21428400,104.242691040039
2022/2/28,105.970001220703,107.48999786377,103.639999389648,105.190002441406,23063500,101.586891174316
2022/3/1,105.849998474121,111.25,105.849998474121,107.089996337891,21218500,103.421806335449
2022/3/2,107.389999389648,107.389999389648,103.23999786377,105.419998168945,20791800,101.809005737305
2022/3/3,106.029998779297,106.629997253418,101.069999694824,102.050003051758,21725900,98.554443359375
2022/3/4,100.290000915527,104.389999389648,99.3300018310547,100.599998474121,24574700,97.1541061401367
2022/3/7,99.5599975585938,103.360000610352,98.5999984741211,98.6600036621094,20679400,95.2805633544922
2022/3/8,99.3199996948242,100.910003662109,95.5699996948242,97.5,23275500,94.1602935791016
2022/3/9,100.26000213623,100.970001220703,98.3199996948242,100.930000305176,20853600,97.4728088378906
2022/3/10,95.1900024414062,95.6999969482422,90.8199996948242,92.9199981689453,37671200,89.737174987793
2022/3/11,93.2600021362305,93.9499969482422,86.6800003051758,86.7099990844727,39341800,83.7398834228516
2022/3/14,80.6999969482422,82.4499969482422,77.0800018310547,77.7600021362305,69992600,75.0964660644531
2022/3/15,75.0999984741211,80.1399993896484,73.2799987792969,76.7600021362305,86209300,74.1307144165039
2022/3/16,92,105.73999786377,87.120002746582,104.980003356934,159834300,101.384078979492
2022/3/17,99.1399993896484,101.889999389648,95.7699966430664,100.370002746582,80663200,96.9319915771484
2022/3/18,100.5,111.73999786377,99.5999984741211,108.300003051758,83781800,104.590362548828
2022/3/21,102.809997558594,105.680000305176,98.6999969482422,103.589996337891,58882900,100.041687011719
2022/3/22,114.01000213623,118.23999786377,112.370002746582,114.98999786377,88193400,111.051200866699
2022/3/23,115.699996948242,124.111000061035,112.680000305176,117.23999786377,81605700,113.224128723145
2022/3/24,112.860000610352,116.5,110.819999694824,115.150001525879,55850200,111.205726623535
2022/3/25,110.529998779297,113.860000610352,109.400001525879,112.98999786377,42396500,109.119705200195
2022/3/28,113.860000610352,116.230003356934,111.919998168945,115.089996337891,30168000,111.147773742676
2022/3/29,118.360000610352,119.599998474121,115.73999786377,116.709999084473,28060900,112.712287902832
2022/3/30,115.540000915527,120.101997375488,115.540000915527,116.580001831055,28381700,112.58674621582
2022/3/31,115.029998779297,115.089996337891,108.709999084473,108.800003051758,31240200,105.073234558105
2022/4/1,117.620002746582,118.949996948242,109.75,110.199996948242,55873000,106.425277709961
2022/4/4,115.699996948242,118.220001220703,113.375,117.5,39088500,113.475227355957
2022/4/5,115,115,110.230003356934,111,35226000,107.197875976562
2022/4/6,109.23999786377,109.470001220703,106.120002746582,107.680000305176,23739800,103.991592407227
2022/4/7,106.680000305176,107.529998779297,102.610000610352,104.269996643066,26814300,100.698402404785
2022/4/8,104.480003356934,106.470001220703,103.329002380371,103.529998779297,20814900,99.9837417602539
2022/4/11,101.089996337891,103.919998168945,99.1600036621094,101.550003051758,23504100,98.0715789794922
2022/4/12,101.180000305176,102.330001831055,99.3899993896484,99.75,23953600,96.3332214355469
2022/4/13,99.2399978637695,101.349998474121,98.2099990844727,100.029998779297,18330400,96.603630065918
2022/4/14,97.2900009155273,99.2710037231445,95.3050003051758,95.4899978637695,20931200,92.2191390991211
2022/4/18,93.7699966430664,95.2799987792969,91.8199996948242,94.7099990844727,19159200,91.4658660888672
2022/4/19,92.2900009155273,93.9499969482422,90.9499969482422,93.5,23870000,90.2973098754883
2022/4/20,93.4800033569336,93.6999969482422,89.2699966430664,89.4100036621094,20949700,86.347412109375
2022/4/21,89.5500030517578,90.0100021362305,85.4000015258789,85.9899978637695,25639000,83.044548034668
2022/4/22,86.5,90.6800003051758,86.3109970092773,86.4899978637695,25130300,83.5274276733398
2022/4/25,82.6999969482422,86.1699981689453,81.8000030517578,85.8399963378906,24674000,82.8996887207031
2022/4/26,85.870002746582,86.2399978637695,83.2799987792969,83.9899978637695,21194600,81.1130523681641
2022/4/27,85.3199996948242,89.4100036621094,84.7799987792969,88.3199996948242,29351600,85.2947387695312
2022/4/28,88.620002746582,90.9800033569336,86.9400024414062,90.9100036621094,17707500,87.796028137207
2022/4/29,101.529998779297,103.519996643066,96.6600036621094,97.0899963378906,44933400,93.7643356323242
2022/5/2,96.4100036621094,101.319999694824,95.1500015258789,101.209999084473,25479500,97.7432174682617
2022/5/3,100.129997253418,102.690002441406,99.4300003051758,100.379997253418,15216100,96.9416427612305
2022/5/4,97.7200012207031,101.569999694824,96.6100006103516,101.410003662109,17740600,97.9363708496094
2022/5/5,97.9400024414062,98.4700012207031,94.0500030517578,94.6399993896484,18673100,91.3982543945312
2022/5/6,93.3600006103516,93.8600006103516,88.7099990844727,90.0500030517578,18568600,86.9654846191406
2022/5/9,86.9550018310547,88.5999984741211,84.4300003051758,84.8399963378906,23338600,81.9339370727539
2022/5/10,88.6399993896484,88.6399993896484,83.5100021362305,84.5699996948242,23400900,81.6731948852539
2022/5/11,85.5100021362305,87.5199966430664,81.4700012207031,81.7300033569336,24962400,78.9304733276367
2022/5/12,80.6800003051758,83.120002746582,78.0100021362305,81.0899963378906,23833100,78.3123931884766
2022/5/13,82.120002746582,88.3600006103516,82,87.9899978637695,20078400,84.9760437011719
2022/5/16,87.6999969482422,89.0800018310547,86.3399963378906,86.4800033569336,19644800,83.5177688598633
2022/5/17,92.75,94.4800033569336,89.5400009155273,91.9899978637695,27330300,88.8390274047852
2022/5/18,90,91.6399993896484,87,87.3099975585938,18991300,84.31933594
2022/5/19,86.1800003051758,90.0899963378906,85.7399978637695,87.6900024414062,20776400,84.6863174438477
2022/5/20,88.6999969482422,90.1699981689453,84.7300033569336,86.7900009155273,21020800,83.8171463012695
2022/5/23,87.0599975585938,87.4150009155273,84.7600021362305,87.2300033569336,13998200,84.2420806884766
2022/5/24,84.9899978637695,85.120002746582,81.5400009155273,82.4700012207031,15214400,79.6451263427734
2022/5/25,83.7200012207031,84.0699996948242,81.0699996948242,82.3099975585938,23093700,79.4906005859375
2022/5/26,87.3000030517578,95.0899963378906,86.7300033569336,94.4800033569336,50825000,91.2437438964844
2022/5/27,92.2099990844727,94.5,90.370002746582,93.4100036621094,26716000,90.2103958129883
2022/5/31,98.3300018310547,99.3199996948242,95.4499969482422,96.0500030517578,33790000,92.7599639892578
2022/6/1,95.9000015258789,96.9300003051758,91.879997253418,93.379997253418,23730900,90.1814193725586
2022/6/2,93.6699981689453,97.629997253418,93.4000015258789,97.5,23228100,94.1602935791016
2022/6/3,95.1500015258789,96,93.0230026245117,93.2099990844727,15855900,90.0172424316406
2022/6/6,99.6399993896484,102.419998168945,97.9150009155273,99.0100021362305,37287200,95.6185760498047
2022/6/7,99.9899978637695,104.459999084473,99.4199981689453,104.319999694824,35958700,100.746688842773
2022/6/8,108.26000213623,121.055000305176,107.809997558594,119.620002746582,92337000,115.522613525391
2022/6/9,115,118.220001220703,109.440002441406,109.900001525879,72512300,106.135551452637
2022/6/10,113.660003662109,114.819999694824,108.23999786377,109.839996337891,49859200,106.077606201172
2022/6/13,103.610000610352,104.529998779297,97.5800018310547,98.5199966430664,36396700,95.1453552246094
2022/6/14,101.98999786377,106.074996948242,100.830001831055,105.230003356934,28567500,101.625526428223
2022/6/15,106.809997558594,108.629997253418,104.38200378418,108.029998779297,24026100,104.329612731934
2022/6/16,102.790000915527,104.910003662109,100.51000213623,101.449996948242,22357800,97.9749908447266
2022/6/17,112.540000915527,112.75,101.325996398926,102.23999786377,73019300,98.7379302978516
2022/6/21,105.959999084473,107.061996459961,103.870002746582,106.389999389648,33975000,102.745780944824
